pathECMWF,leadTime,year,month,day
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,7,2010,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-14.npy,46,2011,7,14
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,28,2010,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-15.npy,21,2011,8,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,44,2013,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,19,2021,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,7,2021,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,43,2010,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,29,2021,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,42,2018,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,24,2019,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,44,2014,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,32,2017,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,15,2015,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,34,2021,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,7,2017,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,35,2017,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,12,2013,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,14,2010,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-16.npy,22,2015,6,16
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-15.npy,33,2012,8,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,19,2018,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,11,2015,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,18,2019,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,45,2015,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,29,2015,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,40,2014,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-16.npy,43,2018,6,16
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,39,2018,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,46,2011,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,40,2012,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,30,2015,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,34,2012,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,21,2019,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,7,2010,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,38,2015,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,18,2015,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,18,2013,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,24,2016,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,45,2020,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,16,2020,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,23,2011,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,38,2010,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,28,2015,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,12,2019,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,32,2020,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,26,2014,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-14.npy,22,2014,7,14
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,22,2016,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,42,2016,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,11,2013,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,31,2019,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,46,2020,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,39,2018,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,40,2012,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-14.npy,7,2021,7,14
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,42,2020,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,36,2011,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,14,2012,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,11,2020,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,9,2020,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,11,2011,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,9,2018,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,7,2016,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,31,2019,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,10,2019,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-14.npy,8,2015,7,14
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,10,2015,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,35,2014,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-15.npy,21,2012,8,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,19,2021,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,12,2015,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,11,2019,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-16.npy,10,2019,6,16
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,19,2019,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,12,2020,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,30,2012,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,30,2017,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,37,2020,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,10,2014,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,20,2013,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,27,2019,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,22,2013,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,14,2018,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,32,2012,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,26,2016,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,17,2017,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,9,2017,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,31,2016,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,42,2011,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,45,2013,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,19,2015,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,20,2017,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,32,2019,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,8,2019,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,7,2020,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,38,2014,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,8,2014,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,11,2012,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,7,2018,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,10,2018,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,15,2012,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,11,2020,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,24,2020,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,20,2013,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,23,2020,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,10,2015,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-30.npy,7,2010,6,30
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,30,2016,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,18,2019,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,18,2018,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,32,2020,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,39,2015,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,22,2017,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,36,2020,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,10,2019,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,10,2019,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,37,2021,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,13,2020,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,42,2018,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,27,2011,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,38,2021,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,8,2015,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,30,2018,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,9,2011,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,37,2011,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,19,2015,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,40,2014,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-14.npy,12,2018,7,14
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,42,2021,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,26,2013,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,11,2010,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,21,2021,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,17,2021,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,21,2013,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,33,2020,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,41,2021,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,22,2018,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,27,2016,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,9,2013,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-16.npy,18,2015,6,16
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,44,2018,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,14,2011,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,22,2016,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,37,2019,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,14,2010,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,9,2016,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,12,2012,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-30.npy,42,2020,6,30
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,29,2014,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,16,2015,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-15.npy,30,2021,8,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,32,2021,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,10,2010,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,20,2021,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,40,2019,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,19,2012,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,13,2017,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,38,2020,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,36,2012,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,8,2011,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,31,2016,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,40,2015,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,45,2013,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,26,2018,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,40,2010,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,26,2015,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,31,2011,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,40,2018,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,21,2014,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,29,2020,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,7,2011,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,8,2014,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,18,2017,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,34,2018,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,13,2020,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,28,2017,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,38,2010,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,34,2012,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,32,2010,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,42,2015,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,7,2020,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,44,2019,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,33,2021,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,33,2012,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,20,2012,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,32,2010,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,17,2013,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,34,2021,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,10,2016,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,27,2017,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,21,2013,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,42,2012,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,15,2013,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-30.npy,32,2018,6,30
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,13,2015,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,44,2014,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,24,2021,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,29,2016,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,21,2018,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,14,2014,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,15,2012,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,38,2012,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,40,2015,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,29,2016,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,31,2015,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,12,2016,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,19,2016,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,22,2018,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,17,2017,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,11,2017,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,28,2013,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,36,2012,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,25,2016,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,9,2013,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,34,2013,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,35,2017,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,27,2017,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,24,2015,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,23,2010,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-14.npy,41,2015,7,14
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,41,2014,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,14,2020,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-30.npy,39,2020,6,30
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,22,2015,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,24,2010,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,33,2017,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,28,2017,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,17,2011,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,8,2013,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,20,2014,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,31,2020,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,7,2018,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,32,2010,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,33,2017,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,43,2010,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,15,2017,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,41,2013,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,13,2011,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,17,2010,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-15.npy,26,2020,8,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,22,2019,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,30,2012,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,10,2016,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,17,2021,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,32,2017,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,13,2017,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,43,2013,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,44,2017,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,12,2015,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,18,2010,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,39,2012,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,35,2015,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,40,2013,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,22,2010,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-16.npy,8,2020,6,16
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,39,2020,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-15.npy,25,2018,8,15
